,it,it_time,total_time,total_area,energy,sat_0_x,sat_0_y,sat_1_x,sat_1_y,sat_2_x,sat_2_y,sat_3_x,sat_3_y,sat_4_x,sat_4_y,sat_5_x,sat_5_y,sat_6_x,sat_6_y,sat_7_x,sat_7_y,sat_8_x,sat_8_y,sat_9_x,sat_9_y,sat_10_x,sat_10_y,sat_11_x,sat_11_y,sat_12_x,sat_12_y,sat_13_x,sat_13_y,sat_14_x,sat_14_y
1232,1232,0.0,4.285376071929932,1900.7437147381997,0.9960606359240529,53.292157037902996,32.37738616134145,15.936213952317217,69.076508670084,48.6026739704499,-9.860036869904746,12.690343444619323,20.284354389072764,9.439203104952696,-36.33727796549828,-73.15896944750223,-37.01028738397865,7.836642757109638,-88.2148027641934,-70.11881057187503,61.2779520278995,-25.44772223153457,-9.178982448504069,-31.802860963079638,-56.81520088120856,47.99160117476102,-64.75966699867166,-71.74838989890983,10.394555369594997,96.01292431987054,8.362727546703706,89.57910472106799,60.73539000679434,-30.04934654033461,38.9793811931186
1233,1233,0.0,4.285376071929932,1910.035528185139,1.745110208084526,53.292157037902996,32.37738616134145,15.936213952317217,69.076508670084,49.6026739704499,-9.860036869904746,12.690343444619323,20.284354389072764,10.439203104952696,-36.33727796549828,-73.15896944750223,-37.01028738397865,7.836642757109638,-88.2148027641934,-70.11881057187503,61.2779520278995,-24.44772223153457,-9.178982448504069,-32.80286096307964,-56.81520088120856,47.99160117476102,-64.75966699867166,-70.74838989890983,10.394555369594997,96.01292431987054,8.362727546703706,89.57910472106799,60.73539000679434,-30.04934654033461,38.9793811931186
1234,1234,0.0,4.285376071929932,1894.4554315740997,1.3749405085316937,53.292157037902996,32.37738616134145,15.936213952317217,69.076508670084,49.6026739704499,-9.860036869904746,11.690343444619323,20.284354389072764,11.439203104952696,-36.33727796549828,-74.15896944750223,-37.01028738397865,8.836642757109638,-88.2148027641934,-70.11881057187503,61.2779520278995,-24.94772223153457,-8.31295704471963,-31.802860963079638,-56.81520088120856,47.99160117476102,-64.75966699867166,-70.74838989890983,10.394555369594997,96.01292431987054,8.362727546703706,89.57910472106799,60.73539000679434,-30.04934654033461,38.9793811931186
1235,1235,0.0027370452880859375,4.288113117218018,1798.9173204212132,1.9086363071731114,53.292157037902996,32.37738616134145,15.936213952317217,69.076508670084,49.6026739704499,-9.860036869904746,11.190343444619323,19.418328985288326,10.939203104952696,-37.20330336928272,-74.65896944750223,-36.14426198019421,8.836642757109638,-88.2148027641934,-70.11881057187503,61.2779520278995,-24.94772223153457,-8.31295704471963,-32.30286096307964,-57.681226284993,48.99160117476102,-64.75966699867166,-70.74838989890983,10.394555369594997,96.01292431987054,8.362727546703706,89.57910472106799,60.73539000679434,-30.54934654033461,39.84540659690304
1236,1236,0.0,4.288113117218018,1879.3062547019977,1.6221909345099377,53.292157037902996,32.37738616134145,15.436213952317217,68.21048326629956,50.1026739704499,-8.994011466120307,11.190343444619323,19.418328985288326,10.439203104952696,-36.33727796549828,-74.65896944750223,-36.14426198019421,8.836642757109638,-88.2148027641934,-70.11881057187503,61.2779520278995,-24.94772223153457,-8.31295704471963,-32.80286096307964,-56.81520088120856,48.99160117476102,-64.75966699867166,-69.74838989890983,10.394555369594997,96.01292431987054,8.362727546703706,89.57910472106799,60.73539000679434,-29.54934654033461,39.84540659690304
1237,1237,0.016031980514526367,4.304145097732544,1962.9161285674008,3.0273534090484304,52.792157037902996,31.51136075755701,14.936213952317217,67.34445786251513,50.1026739704499,-8.994011466120307,10.690343444619323,18.55230358150389,10.439203104952696,-36.33727796549828,-74.65896944750223,-36.14426198019421,8.836642757109638,-88.2148027641934,-70.61881057187503,60.41192662411506,-25.44772223153457,-9.178982448504069,-32.80286096307964,-56.81520088120856,48.99160117476102,-64.75966699867166,-69.24838989890983,9.528529965810558,96.01292431987054,8.362727546703706,89.57910472106799,60.73539000679434,-30.04934654033461,38.9793811931186
1238,1238,0.0,4.304145097732544,1961.4553673018422,2.010364439457227,52.792157037902996,31.51136075755701,14.936213952317217,67.34445786251513,51.1026739704499,-8.994011466120307,11.190343444619323,17.68627817771945,9.939203104952696,-35.47125256171384,-74.15896944750223,-37.01028738397865,8.336642757109638,-87.34877736040896,-70.61881057187503,60.41192662411506,-25.44772223153457,-9.178982448504069,-33.30286096307964,-57.681226284993,48.49160117476102,-63.89364159488722,-68.24838989890983,9.528529965810558,96.01292431987054,8.362727546703706,89.57910472106799,60.73539000679434,-30.54934654033461,39.84540659690304
1239,1239,0.015175342559814453,4.319320440292358,1964.3007654854896,2.2512435367496053,52.792157037902996,31.51136075755701,15.936213952317217,67.34445786251513,51.1026739704499,-8.994011466120307,12.190343444619323,17.68627817771945,9.439203104952696,-36.33727796549828,-75.15896944750223,-37.01028738397865,8.336642757109638,-87.34877736040896,-70.11881057187503,61.2779520278995,-24.44772223153457,-9.178982448504069,-33.30286096307964,-57.681226284993,48.49160117476102,-63.89364159488722,-68.74838989890983,8.662504562026118,96.01292431987054,8.362727546703706,89.57910472106799,60.73539000679434,-30.54934654033461,39.84540659690304
1240,1240,0.0,4.319320440292358,1941.6542529397163,0.5747910052959071,52.292157037902996,32.37738616134145,15.936213952317217,67.34445786251513,51.6026739704499,-9.860036869904746,12.190343444619323,17.68627817771945,9.439203104952696,-36.33727796549828,-75.15896944750223,-37.01028738397865,8.336642757109638,-87.34877736040896,-70.11881057187503,61.2779520278995,-23.94772223153457,-8.31295704471963,-33.30286096307964,-57.681226284993,47.99160117476102,-63.02761619110278,-68.74838989890983,8.662504562026118,96.01292431987054,8.362727546703706,90.07910472106799,59.8693646030099,-30.54934654033461,39.84540659690304
1241,1241,0.0022253990173339844,4.321545839309692,1913.7613722118633,1.4328974657853877,52.292157037902996,32.37738616134145,16.436213952317217,68.21048326629956,51.6026739704499,-9.860036869904746,11.690343444619323,16.820252773935014,9.439203104952696,-36.33727796549828,-75.15896944750223,-37.01028738397865,8.336642757109638,-87.34877736040896,-70.61881057187503,62.14397743168394,-23.94772223153457,-8.31295704471963,-33.30286096307964,-57.681226284993,47.99160117476102,-63.02761619110278,-67.74838989890983,8.662504562026118,96.01292431987054,8.362727546703706,90.07910472106799,59.8693646030099,-29.54934654033461,39.84540659690304
