,it,it_time,total_time,total_area
0,0,18844.97,18844.97,174271.04027104055
1,1,20229.07,39074.04,174063.6042021856
2,2,21059.77,60133.81,174693.96327399995
3,3,19381.77,79515.58,173923.09886570156
4,4,18351.67,97867.25,172878.67564009406
5,5,20302.27,118169.52,172629.85609384283
6,6,20251.27,138420.79,172967.94860046508
7,7,19332.77,157753.56,172837.0968818283
8,8,19109.07,176862.63,172511.7433031313
