,it,it_time,total_time,total_area,energy,sat_0_x,sat_0_y,sat_1_x,sat_1_y,sat_2_x,sat_2_y,sat_3_x,sat_3_y,sat_4_x,sat_4_y,sat_5_x,sat_5_y,sat_6_x,sat_6_y,sat_7_x,sat_7_y,sat_8_x,sat_8_y,sat_9_x,sat_9_y,sat_10_x,sat_10_y,sat_11_x,sat_11_y,sat_12_x,sat_12_y,sat_13_x,sat_13_y,sat_14_x,sat_14_y
12,12,0.028048276901245117,0.2275853157043457,173412.4752112478,0.0,5.792157037902992,0.33444622131723123,3.4362139523172175,7.588705001388813,6.102673970449903,-3.797859043413672,-0.8096565553806738,0.3657701020306783,1.4392031049527032,-5.16036342925849,-7.658969447502236,1.9608557863210818,-2.6633572428903385,-5.942389404671781,-4.618810571875038,4.986300781910931,-3.9477222315345637,-1.3847538144441272,1.1971390369203907,-8.31777826927995,7.491601174761022,-6.7359649451142065,-7.748389898909834,-3.4618510909560283,9.51292431987054,0.5684989126437404,8.079104721067996,4.443738760805763,-0.04934654033461089,6.0704158493099225
13,13,0.014006853103637695,0.2415921688079834,173833.84458699456,0.0,5.792157037902992,0.33444622131723123,3.4362139523172175,7.588705001388813,6.102673970449903,-3.797859043413672,-0.8096565553806738,0.3657701020306783,1.4392031049527032,-5.16036342925849,-7.658969447502236,1.9608557863210818,-2.6633572428903385,-5.942389404671781,-4.618810571875038,4.986300781910931,-3.9477222315345637,-1.3847538144441272,1.1971390369203907,-8.31777826927995,7.491601174761022,-6.7359649451142065,-7.748389898909834,-3.4618510909560283,9.51292431987054,0.5684989126437404,7.079104721067996,4.443738760805763,-0.04934654033461089,6.0704158493099225
14,14,0.013997793197631836,0.25558996200561523,174248.16898660926,0.0,5.792157037902992,0.33444622131723123,3.4362139523172175,7.588705001388813,6.102673970449903,-3.797859043413672,-0.8096565553806738,0.3657701020306783,1.4392031049527032,-5.16036342925849,-7.658969447502236,1.9608557863210818,-2.6633572428903385,-5.942389404671781,-4.618810571875038,4.986300781910931,-3.9477222315345637,-1.3847538144441272,1.1971390369203907,-8.31777826927995,7.491601174761022,-6.7359649451142065,-7.748389898909834,-3.4618510909560283,9.51292431987054,0.5684989126437404,7.079104721067996,4.443738760805763,0.45065345966538883,5.204390445525483
15,15,0.014003276824951172,0.2695932388305664,174706.7494657868,0.0,5.792157037902992,0.33444622131723123,3.4362139523172175,7.588705001388813,6.102673970449903,-3.797859043413672,-0.8096565553806738,0.3657701020306783,1.4392031049527032,-5.16036342925849,-7.658969447502236,1.9608557863210818,-2.6633572428903385,-5.942389404671781,-4.618810571875038,4.986300781910931,-3.9477222315345637,-1.3847538144441272,1.6971390369203907,-7.451752865495512,7.491601174761022,-6.7359649451142065,-7.748389898909834,-3.4618510909560283,9.51292431987054,0.5684989126437404,7.079104721067996,4.443738760805763,0.45065345966538883,5.204390445525483
16,16,0.013997793197631836,0.28359103202819824,175266.95231513208,0.0,5.792157037902992,0.33444622131723123,3.4362139523172175,7.588705001388813,6.102673970449903,-3.797859043413672,-0.8096565553806738,0.3657701020306783,1.4392031049527032,-5.16036342925849,-7.658969447502236,1.9608557863210818,-2.6633572428903385,-5.942389404671781,-4.618810571875038,4.986300781910931,-3.9477222315345637,-1.3847538144441272,1.6971390369203907,-7.451752865495512,7.491601174761022,-6.7359649451142065,-7.748389898909834,-3.4618510909560283,8.51292431987054,0.5684989126437406,7.079104721067996,4.443738760805763,0.45065345966538883,5.204390445525483
17,17,0.01432657241821289,0.29791760444641113,175790.8573703465,0.0,5.792157037902992,0.33444622131723123,3.4362139523172175,7.588705001388813,6.102673970449903,-3.797859043413672,-0.8096565553806738,0.3657701020306783,1.4392031049527032,-5.16036342925849,-7.658969447502236,1.9608557863210818,-2.6633572428903385,-5.942389404671781,-4.618810571875038,4.986300781910931,-3.9477222315345637,-1.3847538144441272,1.6971390369203907,-7.451752865495512,7.491601174761022,-6.7359649451142065,-7.748389898909834,-3.4618510909560283,7.512924319870541,0.5684989126437409,7.079104721067996,4.443738760805763,0.45065345966538883,5.204390445525483
18,18,0.014159679412841797,0.31207728385925293,175788.20824080854,0.0,5.792157037902992,0.33444622131723123,3.4362139523172175,7.588705001388813,6.102673970449903,-3.797859043413672,-0.8096565553806738,0.3657701020306783,0.4392031049527032,-5.16036342925849,-7.658969447502236,1.9608557863210818,-2.6633572428903385,-5.942389404671781,-4.618810571875038,4.986300781910931,-3.9477222315345637,-1.3847538144441272,1.6971390369203907,-7.451752865495512,7.491601174761022,-6.7359649451142065,-7.748389898909834,-3.4618510909560283,7.512924319870541,0.5684989126437409,7.079104721067996,4.443738760805763,0.45065345966538883,5.204390445525483
19,19,0.013605594635009766,0.3256828784942627,176270.41018242182,0.0,5.792157037902992,0.33444622131723123,3.4362139523172175,7.588705001388813,6.102673970449903,-3.797859043413672,-0.8096565553806738,0.3657701020306783,0.4392031049527032,-5.16036342925849,-7.658969447502236,1.9608557863210818,-2.6633572428903385,-5.942389404671781,-4.618810571875038,4.986300781910931,-3.9477222315345637,-1.3847538144441272,1.6971390369203907,-7.451752865495512,7.491601174761022,-6.7359649451142065,-7.748389898909834,-3.4618510909560283,6.512924319870541,0.5684989126437411,7.079104721067996,4.443738760805763,0.45065345966538883,5.204390445525483
20,20,0.012998819351196289,0.338681697845459,176665.5873931428,0.0,5.792157037902992,0.33444622131723123,3.4362139523172175,7.588705001388813,6.102673970449903,-3.797859043413672,-0.8096565553806738,0.3657701020306783,0.4392031049527032,-5.16036342925849,-7.658969447502236,1.9608557863210818,-2.6633572428903385,-5.942389404671781,-4.618810571875038,4.986300781910931,-3.9477222315345637,-1.3847538144441272,2.1971390369203907,-6.585727461711073,7.491601174761022,-6.7359649451142065,-7.748389898909834,-3.4618510909560283,6.512924319870541,0.5684989126437411,7.079104721067996,4.443738760805763,0.45065345966538883,5.204390445525483
21,21,0.02599501609802246,0.36467671394348145,176503.4396313205,0.0,5.792157037902992,0.33444622131723123,3.4362139523172175,7.588705001388813,6.102673970449903,-3.797859043413672,-1.3096565553806736,1.2317955058151169,0.4392031049527032,-5.16036342925849,-7.658969447502236,1.9608557863210818,-2.6633572428903385,-5.942389404671781,-4.618810571875038,4.986300781910931,-3.9477222315345637,-1.3847538144441272,2.1971390369203907,-6.585727461711073,7.491601174761022,-6.7359649451142065,-7.748389898909834,-3.4618510909560283,6.512924319870541,0.5684989126437411,7.079104721067996,4.443738760805763,0.45065345966538883,5.204390445525483
22,22,0.012998580932617188,0.37767529487609863,176863.46124240453,0.0,5.792157037902992,0.33444622131723123,3.4362139523172175,7.588705001388813,6.102673970449903,-3.797859043413672,-1.3096565553806736,1.2317955058151169,0.4392031049527032,-5.16036342925849,-7.658969447502236,1.9608557863210818,-2.6633572428903385,-5.942389404671781,-4.618810571875038,4.986300781910931,-3.9477222315345637,-1.3847538144441272,2.1971390369203907,-6.585727461711073,7.491601174761022,-6.7359649451142065,-7.748389898909834,-3.4618510909560283,6.512924319870541,0.5684989126437411,7.079104721067996,4.443738760805763,0.9506534596653886,4.338365041741044
