,it,it_time,total_time,total_area,sat_0_x,sat_0_y,sat_1_x,sat_1_y,sat_2_x,sat_2_y,sat_3_x,sat_3_y,sat_4_x,sat_4_y,sat_5_x,sat_5_y,sat_6_x,sat_6_y,sat_7_x,sat_7_y,sat_8_x,sat_8_y,sat_9_x,sat_9_y,sat_10_x,sat_10_y,sat_11_x,sat_11_y,sat_12_x,sat_12_y,sat_13_x,sat_13_y,sat_14_x,sat_14_y
10,10,0.0,0.028647184371948242,168307.11083741506,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
11,11,0.0,0.028647184371948242,167704.1685076417,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
12,12,0.002233266830444336,0.030880451202392578,167799.5217205771,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
13,13,0.0,0.030880451202392578,167514.20177741355,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
14,14,0.004224061965942383,0.03510451316833496,166669.88363598255,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
15,15,0.0,0.03510451316833496,165777.30260074974,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
16,16,0.0,0.03510451316833496,164978.4239185796,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
17,17,0.0,0.03510451316833496,165053.46886092628,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
18,18,0.0,0.03510451316833496,164536.0160958064,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
19,19,0.0,0.03510451316833496,164258.0948052248,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
20,20,0.0,0.03510451316833496,162758.41867036003,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
21,21,0.014321327209472656,0.04942584037780762,161707.81457160023,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
22,22,0.0024912357330322266,0.051917076110839844,160899.6691960568,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
23,23,0.0,0.051917076110839844,159250.48722471588,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
24,24,0.0,0.051917076110839844,159627.88110306519,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
25,25,0.005887269973754883,0.05780434608459473,158382.29855773353,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
26,26,0.004591226577758789,0.062395572662353516,157506.056781078,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
27,27,0.0030355453491210938,0.06543111801147461,155928.92150108857,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
28,28,0.0095367431640625,0.07496786117553711,154957.0430518547,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
29,29,0.009569883346557617,0.08453774452209473,154838.39948517253,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
30,30,0.0,0.08453774452209473,154748.81864588152,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
31,31,0.0,0.08453774452209473,154204.58444475845,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
32,32,0.0,0.08453774452209473,154121.01027297904,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
33,33,0.012236833572387695,0.09677457809448242,152952.26467749328,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
34,34,0.0,0.09677457809448242,152926.0424832132,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
35,35,0.0,0.09677457809448242,151191.38786406582,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
36,36,0.0023851394653320312,0.09915971755981445,149763.4208813885,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
37,37,0.008042335510253906,0.10720205307006836,149936.31573665552,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
38,38,0.006525516510009766,0.11372756958007812,147881.84099366615,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
39,39,0.0022115707397460938,0.11593914031982422,147866.22716417653,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
40,40,0.007621288299560547,0.12356042861938477,147910.86837683507,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
41,41,0.005069732666015625,0.1286301612854004,146397.16162722773,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
42,42,0.003037691116333008,0.1316678524017334,145852.55343373673,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
43,43,0.0,0.1316678524017334,145649.9169552724,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086,4.792157037902992,2.0664970288861086
44,44,0.0,0.1316678524017334,144447.6037723571,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547
45,45,0.0,0.1316678524017334,143712.1291397012,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547,5.292157037902992,2.932522432670547
46,46,0.013356924057006836,0.14502477645874023,144189.8140700401,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547
47,47,0.008018732070922852,0.15304350852966309,143691.1365620441,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547,4.292157037902992,2.932522432670547
