,it,it_time,total_time,total_area,sat_0_x,sat_0_y,sat_1_x,sat_1_y,sat_2_x,sat_2_y,sat_3_x,sat_3_y,sat_4_x,sat_4_y,sat_5_x,sat_5_y,sat_6_x,sat_6_y,sat_7_x,sat_7_y,sat_8_x,sat_8_y,sat_9_x,sat_9_y,sat_10_x,sat_10_y,sat_11_x,sat_11_y,sat_12_x,sat_12_y,sat_13_x,sat_13_y,sat_14_x,sat_14_y
195,195,0.0017015933990478516,0.5999863147735596,52801.986798553524,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005
196,196,0.0060577392578125,0.6060440540313721,52206.73268160171,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005
197,197,0.004183530807495117,0.6102275848388672,51887.5689008201,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005,20.292157037902992,6.3966240478083005
198,198,0.0,0.6102275848388672,50978.17650873499,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739
199,199,0.007399797439575195,0.6176273822784424,50727.27077021789,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739
200,200,0.0037851333618164062,0.6214125156402588,50251.614314260325,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739
201,201,0.0,0.6214125156402588,50229.31297280338,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739
202,202,0.0,0.6214125156402588,50544.50218118593,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739,19.792157037902992,7.262649451592739
203,203,0.0,0.6214125156402588,50215.05045821321,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739,20.792157037902992,7.262649451592739
204,204,0.0015668869018554688,0.6229794025421143,49366.973186164,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739,21.792157037902992,7.262649451592739
205,205,0.008295536041259766,0.631274938583374,48582.23993814086,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739
206,206,0.0,0.631274938583374,47714.737660487466,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739
207,207,0.0040378570556640625,0.6353127956390381,47202.67263142901,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739,22.792157037902992,7.262649451592739
208,208,0.008414506912231445,0.6437273025512695,47049.95958494069,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005
209,209,0.0021004676818847656,0.6458277702331543,46823.9437399093,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005,22.292157037902992,6.3966240478083005
210,210,0.0,0.6458277702331543,46281.42995700686,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861,22.792157037902992,5.530598644023861
211,211,0.0,0.6458277702331543,45984.271847575146,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423
212,212,0.00808095932006836,0.6539087295532227,45644.27885121378,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423
213,213,0.0,0.6539087295532227,45952.76383078719,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423
214,214,0.0032396316528320312,0.6571483612060547,45708.81253801812,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423
215,215,0.0,0.6571483612060547,45308.5977157531,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423
216,216,0.0,0.6571483612060547,44648.35866992969,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423
217,217,0.0,0.6571483612060547,44271.7497328409,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423,22.292157037902992,4.664573240239423
218,218,0.0,0.6571483612060547,43932.06462191278,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845,21.792157037902992,3.7985478364549845
219,219,0.006404876708984375,0.6635532379150391,43582.49716180934,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845,22.792157037902992,3.7985478364549845
220,220,0.0034148693084716797,0.6669681072235107,42532.60573486647,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457
221,221,0.005121469497680664,0.6720895767211914,41770.23165258103,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457
222,222,0.008041620254516602,0.680131196975708,40738.96972370504,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457,23.292157037902992,2.9325224326705457
223,223,0.006038665771484375,0.6861698627471924,39911.797541643755,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073,22.792157037902992,2.0664970288861073
224,224,0.0028154850006103516,0.6889853477478027,38978.29959888834,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073,23.792157037902992,2.0664970288861073
225,225,0.004874229431152344,0.6938595771789551,39100.58219032302,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669
226,226,0.0,0.6938595771789551,39105.127955925265,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669,23.292157037902992,1.200471625101669
227,227,0.0,0.6938595771789551,38607.359754863886,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045,22.792157037902992,0.33444622131723045
228,228,0.0,0.6938595771789551,38481.56554087595,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208,22.292157037902992,-0.531579182467208
229,229,0.008041858673095703,0.7019014358520508,38605.269098638404,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208
230,230,0.007036685943603516,0.7089381217956543,37751.03090385927,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208,23.292157037902992,-0.531579182467208
231,231,0.0,0.7089381217956543,37847.058559880024,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466,22.792157037902992,-1.3976045862516466
232,232,0.0,0.7089381217956543,37706.581556895704,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085,22.292157037902992,-2.263629990036085
233,233,0.005568504333496094,0.7145066261291504,37689.20139840891,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524
234,234,0.00963282585144043,0.7241394519805908,37450.84281705677,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524
235,235,0.0,0.7241394519805908,37367.97481870146,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524,22.792157037902992,-3.129655393820524
236,236,0.0,0.7241394519805908,36917.296283297015,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962,22.292157037902992,-3.995680797604962
237,237,0.0026273727416992188,0.72676682472229,36027.77485308204,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962,23.292157037902992,-3.995680797604962
238,238,0.002422809600830078,0.7291896343231201,36021.50982792513,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234
239,239,0.004979848861694336,0.7341694831848145,36263.8047443794,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234
240,240,0.0,0.7341694831848145,36064.50839521952,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234,21.792157037902992,-3.1296553938205234
241,241,0.0,0.7341694831848145,35830.081100975665,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234,22.792157037902992,-3.1296553938205234
242,242,0.0,0.7341694831848145,35775.2463788959,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846
243,243,0.0,0.7341694831848145,35589.4862583724,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846,22.292157037902992,-2.2636299900360846
